id,movement_id,product_id,quantity,created_at,updated_at
326,54720,9793,62335,2022-03-01 10:52:46.990739,2025-01-28 08:55:12.166262
327,52472,640,51623,2022-09-08 19:05:27.689705,2025-01-26 20:42:38.612972
328,1859,9442,56670,2023-02-22 03:36:17.755316,2025-01-18 15:46:19.908648
329,22121,9018,59868,2023-11-28 14:52:50.639442,2025-01-27 04:49:59.554374
330,25277,433,20656,2023-05-03 22:55:27.291693,2025-01-20 04:07:46.972554
331,3596,2363,16864,2023-10-25 19:55:46.687240,2025-01-06 18:38:05.960384
332,18711,7708,69285,2024-03-27 17:17:29.806008,2025-01-19 17:57:00.685612
333,21092,4146,85473,2022-04-06 07:01:40.587173,2025-02-02 19:49:51.867666
334,10432,693,55478,2024-03-18 18:13:06.362424,2025-01-26 03:00:31.670005
335,22752,3944,41528,2023-01-12 04:57:10.916063,2025-01-31 06:15:59.634512
336,50470,1173,79303,2021-09-06 15:17:15.925243,2025-01-08 15:35:11.765242
337,55257,8020,30422,2022-12-26 20:14:31.539125,2025-01-03 20:20:26.440578
338,54668,2117,11614,2021-03-09 06:21:20.646366,2025-01-30 12:26:19.308414
339,29724,5353,64806,2022-07-28 18:19:41.166182,2025-01-17 02:29:09.909540
340,2107,2367,48094,2020-04-09 21:11:38.688296,2025-01-04 07:02:12.210272
341,47004,5458,89242,2024-11-23 22:31:21.228437,2025-01-01 13:54:51.153609
342,42844,2270,620,2022-03-14 15:26:06.635416,2025-01-09 20:35:41.294060
343,33477,7487,17159,2020-10-15 10:21:07.904770,2025-02-02 12:44:42.414892
344,55814,2813,16785,2024-12-18 09:56:26.773550,2025-01-31 16:54:15.072452
345,27755,7110,6398,2021-09-08 10:51:38.672761,2025-01-03 23:07:27.236378
346,55930,8040,67590,2021-10-22 07:35:45.313182,2025-01-02 13:56:49.210612
347,11212,6647,87269,2024-10-30 11:12:18.414118,2025-01-12 17:35:55.333790
348,50542,1033,71926,2022-07-24 01:27:31.151963,2025-01-03 09:15:58.968771
349,39756,3018,15972,2021-09-15 22:14:06.388932,2025-01-11 07:35:09.941673
350,43438,2058,59308,2021-07-07 08:37:16.858185,2025-01-11 23:09:22.086101
351,35649,6019,51141,2022-07-24 02:17:35.357619,2025-01-10 01:39:59.402413
352,59855,8225,19683,2024-01-09 22:18:07.356737,2025-01-11 13:27:57.746021
353,22122,7181,7756,2020-01-16 06:38:10.490999,2025-01-14 08:26:19.388497
354,4009,2818,159,2020-10-20 11:53:08.144890,2025-01-04 22:28:41.717966
355,38971,5664,85462,2024-01-03 05:45:20.881603,2025-01-29 02:34:58.778692
356,54175,2892,83779,2024-10-09 16:38:28.882469,2025-01-12 01:07:04.831594
357,54114,6308,49401,2024-11-25 18:17:52.109305,2025-01-26 15:09:50.195700
358,478,371,55875,2024-03-24 09:42:20.445671,2025-02-01 10:58:57.224063
359,17382,1363,90450,2025-01-16 17:19:53.488328,2025-01-25 21:36:13.748168
360,33728,2627,11700,2023-04-06 06:21:31.025845,2025-01-12 10:35:00.138168
361,16145,9136,99079,2024-04-12 09:19:27.973236,2025-01-02 04:03:26.009666
362,2550,7145,98757,2022-02-03 16:57:49.028427,2025-01-25 18:25:58.140797
363,13947,10341,28962,2021-11-05 10:35:37.476128,2025-01-22 14:01:08.069007
364,1750,6625,42141,2022-04-12 09:49:04.212718,2025-01-16 12:04:58.286144
365,6137,5151,95366,2020-08-25 01:10:45.844573,2025-01-02 21:43:58.617230
366,27479,4727,3068,2023-11-29 09:41:48.896174,2025-01-02 07:12:54.188366
367,37362,7605,37938,2024-03-28 22:00:28.231353,2025-01-14 02:04:15.825051
368,54899,3625,33969,2024-06-05 19:08:49.374004,2025-01-26 04:58:01.754261
369,54799,3751,81949,2020-12-08 12:43:58.630905,2025-01-29 10:42:26.241570
370,37519,3087,96875,2021-12-23 10:54:50.951291,2025-01-05 13:46:45.832333
371,21240,10278,49762,2022-11-04 18:46:28.021801,2025-01-26 00:31:11.150345
372,5552,1534,20137,2021-05-08 05:05:45.973746,2025-01-13 15:37:21.355530
373,37564,6470,24018,2023-05-28 11:13:07.738858,2025-01-06 14:03:20.094327
374,59591,10153,34401,2024-07-23 23:53:59.370974,2025-01-07 16:21:42.976271
375,17363,375,56374,2020-07-04 15:12:44.707731,2025-01-09 18:06:38.873980
376,47514,736,50119,2020-08-01 02:46:40.063235,2025-01-26 17:44:51.730677
377,31060,5274,66160,2022-02-26 17:01:48.247522,2025-02-02 12:39:55.647090
378,56021,4987,57556,2021-01-29 10:26:38.953499,2025-01-11 15:21:23.509244
379,6076,9522,99602,2023-04-15 01:02:49.089166,2025-01-30 06:37:13.775768
380,3820,1146,79909,2020-05-18 14:01:49.013951,2025-01-21 11:52:48.570859
381,38326,536,94962,2021-03-10 15:57:08.305498,2025-01-23 10:13:07.043818
382,49560,2577,94118,2024-09-20 14:56:58.004190,2025-02-02 18:03:37.938850
383,29591,1084,90704,2025-01-27 15:03:00.818240,2025-01-22 12:18:46.476934
384,10822,5558,55552,2021-11-06 11:10:02.956243,2025-02-02 06:27:31.368069
385,52792,10119,38861,2020-03-20 07:39:33.596597,2025-01-14 01:42:56.699919
386,34654,505,22991,2022-11-21 05:39:10.644262,2025-01-21 05:10:40.607347
387,5937,9949,13032,2023-03-29 19:27:18.982405,2025-01-17 06:26:20.014780
388,49540,1270,67174,2022-08-13 10:28:38.001486,2025-01-19 03:01:47.120696
389,26215,10223,7694,2022-08-15 04:08:41.065937,2025-01-02 11:18:25.203170
390,18859,6258,6273,2024-03-13 16:15:38.996848,2025-02-03 06:08:39.828269
391,15812,908,67569,2023-08-02 13:28:46.287854,2025-01-22 12:16:54.377350
392,19806,3027,22407,2024-04-01 17:42:32.953596,2025-02-02 20:34:29.460191
393,2666,1535,9888,2022-07-28 12:31:54.371183,2025-01-19 13:09:16.170577
394,24030,614,90315,2021-11-06 06:14:33.626323,2025-01-05 10:37:21.391290
395,28932,8157,12674,2020-02-06 20:11:56.716918,2025-01-29 16:16:43.630043
396,59000,2539,10134,2021-12-08 17:56:33.719397,2025-01-29 10:08:55.073920
397,22971,7270,91432,2022-01-14 07:47:36.926963,2025-01-30 09:14:00.546649
398,15259,5072,56847,2024-09-13 03:37:10.484588,2025-01-24 22:24:50.353131
399,8256,3080,41696,2021-10-12 00:16:45.665293,2025-01-14 23:55:27.286979
400,35763,4844,66963,2020-07-26 14:23:52.156765,2025-01-07 23:10:37.096251
401,51270,2535,73514,2023-09-30 10:30:39.750629,2025-02-02 21:49:05.010956
402,46435,3986,35313,2021-06-19 05:19:12.981117,2025-01-22 11:29:25.075242
403,24572,2348,87797,2024-03-17 21:26:11.638705,2025-01-18 01:41:11.480438
404,30917,4108,8390,2022-08-24 20:07:27.396005,2025-01-01 22:34:52.500402
405,18662,8754,81785,2020-03-02 03:42:02.080741,2025-01-16 09:56:50.648919
406,48368,6888,765,2021-10-28 09:19:37.201363,2025-01-12 10:20:06.441050
407,6121,10251,99929,2021-06-04 01:08:55.532588,2025-02-02 02:21:40.683905
408,5220,8249,55158,2023-05-27 20:58:24.025426,2025-01-21 19:31:01.097512
409,53486,691,11316,2021-02-28 21:37:20.720901,2025-01-01 19:07:26.715252
410,32268,5116,4700,2020-11-04 19:06:31.939729,2025-01-25 03:40:48.590119
411,50879,1885,90577,2021-01-02 22:47:35.051313,2025-01-28 18:03:54.149439
412,51569,6235,6140,2021-10-11 09:54:27.637650,2025-01-06 04:03:23.123770
413,48598,8305,69210,2020-06-24 07:01:27.471467,2025-01-13 10:17:03.855885
414,10522,8187,79554,2024-10-24 01:14:41.975998,2025-02-03 08:39:56.102478
415,19322,6261,80818,2024-05-03 16:36:20.525804,2025-01-30 10:43:24.480896
416,29869,6654,31202,2021-06-18 02:34:26.699373,2025-01-12 15:29:49.596861
417,59153,507,60338,2020-12-02 15:01:16.688122,2025-01-02 15:08:42.737042
418,31599,2433,42115,2024-01-15 17:18:12.350127,2025-01-28 08:32:59.941250
419,57589,9617,49426,2022-12-06 20:26:07.238288,2025-01-09 17:19:58.711269
420,42825,2537,58098,2021-03-10 15:28:39.299819,2025-01-29 05:27:35.049200
421,25366,5534,52644,2021-10-11 20:19:10.015270,2025-02-02 11:16:14.024594
422,59433,9630,66638,2024-01-22 18:29:19.669425,2025-01-08 16:37:36.859649
423,6147,1943,50462,2021-06-10 22:59:14.541053,2025-01-12 09:20:18.979805
424,811,3438,52805,2021-11-16 14:53:52.170601,2025-01-13 05:32:23.842965
425,53378,7916,92172,2021-07-26 22:47:22.654171,2025-01-30 21:15:15.353140
426,17975,2736,89602,2022-06-04 12:08:32.160920,2025-01-22 04:05:21.365278
427,29068,1179,58218,2022-03-05 01:55:54.819100,2025-01-22 16:16:01.616798
428,40402,10369,8265,2023-07-19 21:28:44.616364,2025-01-11 15:28:10.098711
429,58901,10131,55668,2020-08-16 18:42:15.867823,2025-01-02 12:56:04.761006
430,56390,819,39964,2022-06-15 05:56:08.323099,2025-01-15 23:27:25.722905
431,57214,8481,46311,2022-04-10 01:31:45.348310,2025-01-13 07:09:30.476645
432,48506,4329,54853,2024-07-20 21:17:43.166677,2025-02-01 11:56:51.321767
433,30300,7240,78148,2023-02-13 00:28:29.251476,2025-01-18 05:36:43.314756
434,56409,8944,59666,2023-09-17 15:50:59.740920,2025-01-27 04:25:58.769890
435,7148,2453,87202,2020-05-31 04:39:13.533991,2025-01-10 17:28:46.852785
436,19853,4814,36297,2020-06-29 12:37:24.812982,2025-01-10 07:33:40.820698
437,1531,3386,91084,2021-07-05 19:24:24.746993,2025-01-09 07:22:20.221263
438,52771,6728,5112,2022-12-19 02:10:12.622123,2025-01-25 07:16:10.237011
439,22310,6512,76697,2024-02-21 11:36:52.106350,2025-02-03 08:23:36.829745
440,2878,2315,59146,2021-05-18 07:34:11.394141,2025-01-26 21:45:02.251080
441,54999,4763,56964,2021-05-04 10:52:29.998836,2025-01-09 04:48:36.825467
442,24983,8543,75804,2023-12-12 02:35:49.356256,2025-01-06 01:31:52.733027
443,54270,8655,45417,2024-05-07 04:48:03.169755,2025-01-31 17:26:38.646783
444,26793,2114,33620,2024-10-08 08:14:29.247943,2025-01-26 15:57:15.890650
445,41986,8155,48236,2024-08-04 03:31:23.471129,2025-02-02 23:17:48.530293
446,55520,4438,65348,2024-10-19 01:24:11.473639,2025-01-02 19:15:02.308998
447,4138,5067,43097,2023-02-07 07:16:53.791703,2025-02-01 02:10:20.130475
448,16545,6896,92264,2024-07-25 06:39:30.571166,2025-01-26 14:35:02.222333
449,55410,6805,83535,2022-08-26 02:04:47.951001,2025-02-04 02:33:46.422285
450,57346,7339,7988,2020-10-14 08:28:30.947020,2025-02-02 08:03:54.361661
451,45450,3279,35197,2024-03-21 05:13:41.869805,2025-01-04 08:01:20.756289
452,58898,864,57825,2023-08-29 11:20:44.106019,2025-01-17 09:11:40.349112
453,49685,642,81699,2022-09-19 14:16:18.626849,2025-01-07 15:01:44.394812
454,35235,1360,5748,2020-08-20 09:56:01.731645,2025-01-29 04:25:03.515326
455,9151,1762,39366,2024-08-25 02:41:41.667412,2025-01-17 08:09:50.043097
456,45538,8075,80804,2022-06-28 02:31:23.419214,2025-01-24 15:13:38.604417
457,35197,4238,9728,2021-07-01 13:14:34.365064,2025-01-03 18:08:27.421539
458,20462,1184,67474,2021-04-18 00:40:28.606747,2025-01-27 19:46:55.405088
459,18191,5093,25271,2022-07-12 23:49:08.688653,2025-01-10 20:02:28.167397
460,6387,4912,45903,2021-02-05 17:30:17.582035,2025-01-02 05:55:00.694728
461,6687,3108,99422,2023-08-04 18:35:16.938512,2025-01-12 15:26:26.283425
462,11855,4133,53464,2023-02-20 02:03:47.681941,2025-01-22 13:10:20.627875
463,55944,6723,93292,2025-01-02 22:49:13.506215,2025-01-22 12:26:02.838760
464,30570,1354,72272,2021-12-04 02:17:21.885674,2025-01-09 18:02:56.236071
465,30689,4661,47301,2022-02-27 06:30:06.688503,2025-01-23 00:41:15.135587
466,46671,3580,96090,2022-11-25 02:59:44.054716,2025-01-30 00:32:28.338220
467,40056,5202,36967,2022-04-12 17:51:19.309361,2025-01-24 07:23:41.456070
468,7995,236,20753,2024-07-21 19:51:46.851055,2025-01-03 09:03:50.774626
469,259,5922,74703,2023-07-07 23:49:27.183470,2025-01-04 06:56:53.410832
470,48730,8104,56736,2021-08-16 10:08:31.524649,2025-01-02 10:47:48.154956
471,16682,7394,45514,2022-04-05 01:14:31.914109,2025-01-07 16:30:44.659430
472,52221,6489,5736,2021-12-28 07:29:27.956101,2025-01-12 03:40:15.030898
473,49449,8042,19503,2021-01-25 02:38:35.361446,2025-01-31 23:46:26.088679
474,51464,7507,81705,2021-07-03 09:58:23.880495,2025-01-22 13:24:49.699062
475,43446,6756,15275,2024-03-11 23:10:46.213946,2025-01-16 03:16:24.487480
476,48656,148,47020,2021-10-05 21:09:23.408610,2025-01-02 12:31:04.040881
477,17379,1973,46097,2024-06-06 06:04:17.118016,2025-01-13 04:47:52.463768
478,28975,1568,93655,2023-07-01 07:31:00.817489,2025-01-27 21:26:36.474725
479,41801,9008,33157,2024-01-03 20:51:17.998071,2025-01-14 21:15:27.577316
480,18193,9252,490,2020-11-15 00:43:15.856385,2025-01-31 09:32:28.790831
481,5933,1048,12543,2020-08-18 00:14:41.831511,2025-01-22 19:10:04.065717
482,26096,10123,55335,2022-12-04 03:47:15.119447,2025-02-04 03:09:07.370888
483,57359,4229,89170,2022-10-29 22:51:16.135993,2025-01-11 09:50:33.909529
484,3092,7558,45996,2023-06-10 08:13:20.766489,2025-01-17 16:25:22.952072
485,13175,8143,48865,2023-07-11 22:47:20.563327,2025-01-08 18:47:12.543791
486,52546,4493,77722,2023-08-09 18:55:49.456595,2025-01-01 09:30:47.721421
487,42768,194,82303,2023-07-25 22:19:20.354841,2025-01-10 20:47:03.000766
488,12981,4053,69244,2021-07-18 12:38:42.611986,2025-01-31 11:46:47.396562
489,17964,7178,21736,2023-10-10 19:54:18.836682,2025-02-04 01:12:40.673938
490,26942,2993,6310,2023-05-13 14:21:33.799802,2025-01-04 16:09:14.123657
491,33654,6352,91253,2020-10-02 06:51:47.975111,2025-01-07 04:15:54.131698
492,28311,2347,69475,2020-01-01 14:59:24.904215,2025-02-04 02:03:53.380616
493,42546,6291,86399,2023-04-20 20:18:51.616913,2025-01-23 15:17:47.643934
494,14899,7232,17851,2021-09-25 01:02:51.921087,2025-02-03 00:04:25.326483
495,34136,1361,77437,2024-10-13 03:37:41.067262,2025-01-02 20:33:38.633881
496,22300,6436,9554,2024-02-24 21:36:37.337348,2025-01-16 06:37:44.495114
497,28158,4292,87215,2022-08-09 14:17:30.033279,2025-01-01 17:54:30.442030
498,46944,5049,10057,2021-06-18 15:25:42.997551,2025-01-24 04:08:01.993362
499,58726,3978,533,2023-10-02 16:13:00.915728,2025-01-28 02:22:29.966809
500,48252,9113,98906,2022-01-26 01:37:34.034460,2025-01-04 09:56:20.119639
501,43147,2252,62313,2023-08-14 11:24:01.771094,2025-01-04 04:56:42.555171
502,9239,8313,97920,2024-07-23 17:02:15.477400,2025-02-01 06:58:12.977696
503,4026,10348,79659,2024-11-24 22:36:18.310318,2025-02-01 05:56:53.274229
504,55967,1479,93282,2020-12-24 21:16:05.279155,2025-02-02 20:33:36.780067
505,31747,6570,9152,2022-01-30 14:06:53.562067,2025-01-02 12:21:36.146697
506,18273,6214,2375,2020-01-31 23:11:31.143914,2025-01-04 15:36:12.483265
507,36594,5969,36295,2020-11-16 17:59:27.334063,2025-01-22 19:04:27.813368
508,10253,5773,19726,2022-02-23 01:36:33.827975,2025-01-18 12:00:48.690841
509,15828,3856,4017,2022-11-07 11:20:23.527455,2025-01-01 07:27:32.507758
510,7968,10350,8818,2024-10-12 15:02:11.597973,2025-01-04 21:49:16.459609
511,6572,9194,31083,2024-09-03 22:54:24.041361,2025-01-12 17:09:51.693333
512,15826,5240,9965,2020-05-05 17:32:04.263561,2025-01-05 04:57:13.511332
513,18208,9525,6427,2023-05-14 08:35:38.659705,2025-01-27 17:02:26.566766
514,37860,7671,65556,2024-04-25 16:01:04.257620,2025-01-14 18:55:43.345746
515,25944,6770,55774,2021-01-17 05:25:50.218680,2025-01-31 13:52:09.978083
516,55675,7495,22885,2024-02-16 21:25:55.828370,2025-01-13 07:09:45.943527
517,50893,3508,10537,2022-12-15 09:23:41.316826,2025-01-29 17:07:47.045348
518,28070,1810,71784,2023-05-15 09:57:33.364168,2025-01-08 14:25:11.741735
519,37968,9209,56192,2024-09-10 12:42:42.937727,2025-01-13 08:32:06.957014
520,21728,4453,13293,2023-07-14 11:04:15.823246,2025-01-05 00:48:35.076484
521,41009,753,54712,2024-10-24 08:28:25.660771,2025-01-13 07:48:59.807416
522,54340,6405,911,2022-10-17 21:17:50.578329,2025-01-14 20:45:49.171061
523,53455,3974,57846,2024-11-14 15:29:22.692550,2025-01-08 12:51:22.634711
524,44972,7792,46221,2024-01-04 19:08:01.698093,2025-02-02 11:07:46.298946
525,28129,982,81285,2024-11-15 18:18:29.037469,2025-01-12 03:13:25.055064
526,54327,3658,58621,2023-06-03 05:05:19.541763,2025-01-16 08:34:52.857083
527,29368,1037,8615,2023-11-14 16:20:13.267058,2025-01-25 19:07:15.761500
528,31492,87,8953,2022-12-02 19:21:30.519055,2025-01-12 06:29:00.891437
529,28082,1569,679,2024-08-20 13:49:37.729227,2025-01-30 22:41:43.620536
530,23613,1209,21293,2023-07-22 04:20:24.465199,2025-01-22 10:48:19.219728
531,34542,2033,3524,2025-01-31 13:08:02.721162,2025-01-12 07:52:16.714061
532,57765,2300,6342,2020-09-07 17:27:47.480417,2025-01-09 15:43:19.992969
533,33979,5572,66090,2022-09-20 05:12:17.440044,2025-01-14 03:47:38.965463
534,26750,2534,83184,2024-06-06 17:22:30.600356,2025-01-30 00:28:00.018478
535,7738,5773,39300,2020-01-29 11:26:05.327805,2025-02-03 19:31:52.528814
536,33089,6861,97808,2023-12-21 14:13:34.086091,2025-01-23 22:32:11.356529
537,16676,4840,9961,2020-01-17 08:01:34.109577,2025-01-08 14:29:42.644046
538,13389,8437,70326,2021-10-07 22:27:04.133906,2025-02-02 19:59:15.749223
539,34673,2042,61635,2022-07-27 11:53:30.229036,2025-01-16 07:06:22.472778
540,247,5099,38453,2023-04-11 07:23:15.929144,2025-01-01 12:45:31.058562
541,37065,8463,94200,2021-02-12 15:42:30.908387,2025-01-12 03:03:34.060681
542,18848,4345,64740,2023-05-02 20:41:27.518822,2025-01-20 17:38:56.164091
543,1613,1867,90864,2020-03-01 13:44:22.114048,2025-01-06 10:14:10.236771
544,33664,4688,29256,2024-08-14 09:51:44.440621,2025-01-05 06:25:17.953518
545,17712,4803,83259,2023-05-11 04:57:29.811774,2025-01-31 23:46:51.497996
546,33726,5584,86221,2022-09-18 22:29:03.959637,2025-01-13 17:10:13.399054
547,38470,7716,24260,2020-02-11 11:40:23.585737,2025-01-08 20:43:06.242436
548,11168,2637,12344,2024-08-05 10:14:06.861946,2025-01-19 03:40:06.804800
549,24482,6641,55081,2021-09-01 14:52:21.964068,2025-01-14 22:05:16.665875
550,27199,54,50313,2024-04-05 13:46:01.973219,2025-01-06 13:11:56.120640
551,12874,9939,32562,2022-12-14 00:27:03.989933,2025-01-22 15:11:04.785694
552,10435,3864,78241,2021-12-02 14:51:27.145125,2025-01-08 08:56:02.575035
553,43222,1718,97644,2020-03-10 05:41:16.782220,2025-01-05 01:07:52.282015
554,1594,3229,93009,2024-03-27 20:23:22.323909,2025-01-04 08:55:50.551732
555,26079,2883,24352,2024-11-21 00:41:57.223444,2025-01-17 07:02:38.265775
556,51987,9792,7301,2020-12-23 09:49:04.440809,2025-01-05 18:02:12.523563
557,59689,6083,83665,2022-09-06 21:03:26.525033,2025-01-28 17:57:07.181122
558,8601,5911,62676,2021-08-05 22:53:54.157881,2025-01-05 15:27:19.419431
559,35499,973,71477,2023-10-22 15:34:41.604326,2025-01-29 18:46:54.235476
560,47901,6686,8657,2024-03-19 17:42:24.629512,2025-01-28 02:45:57.919297
561,151,1132,64093,2024-01-29 04:32:36.606902,2025-02-01 19:32:50.490485
562,9305,2385,33065,2024-03-15 10:22:07.319037,2025-01-09 16:14:36.023326
563,12708,5074,32746,2021-07-17 00:02:25.026129,2025-01-22 04:36:38.651970
564,22370,1956,93100,2022-03-25 12:35:21.514917,2025-01-02 03:20:13.222918
565,14084,7086,66754,2024-07-25 10:00:03.982436,2025-01-21 14:23:46.782717
566,18747,9233,27950,2024-06-18 01:34:46.792758,2025-01-11 00:49:24.423691
567,56716,700,28113,2021-12-11 07:11:50.194000,2025-01-11 19:44:05.795560
568,45355,9207,93161,2020-09-18 20:09:52.529159,2025-01-03 02:44:06.402652
569,13246,6430,98253,2021-10-14 03:38:05.623066,2025-01-03 07:26:29.132899
570,35905,9786,72643,2020-09-30 08:24:57.131161,2025-01-26 15:04:14.566917
571,44231,2755,75000,2022-12-30 12:14:00.439930,2025-01-24 22:28:39.530929
572,24858,9823,60803,2020-05-11 18:09:31.328084,2025-01-24 18:42:05.282863
573,31738,2809,24908,2024-06-21 01:00:12.747303,2025-01-09 23:33:12.632322
574,4197,3032,48111,2020-08-25 00:27:46.799130,2025-01-29 08:03:35.659470
575,49026,6379,91606,2022-03-10 01:06:36.858425,2025-01-24 22:19:19.165431
576,14371,9378,33329,2020-06-15 09:07:10.091803,2025-01-22 20:33:29.457966
577,17824,8313,66971,2023-08-14 00:26:03.050196,2025-02-02 02:38:57.281053
578,41923,2692,20268,2020-09-25 02:27:48.406513,2025-01-08 00:39:04.577934
579,45635,5791,53089,2024-01-06 20:53:13.681556,2025-01-22 09:19:41.962343
580,40331,4549,95436,2024-07-21 01:53:08.858441,2025-01-16 21:04:56.624310
581,4395,4333,30049,2023-11-06 05:43:54.765855,2025-01-31 01:42:42.710399
582,39857,6289,70770,2021-03-05 17:29:46.203022,2025-01-23 05:36:03.394334
583,21272,7667,80675,2023-04-24 00:36:04.691406,2025-01-24 13:29:56.195028
584,57245,5306,68237,2022-09-03 20:26:19.568711,2025-01-26 06:45:46.322010
585,46847,3196,96299,2022-10-05 15:14:54.475034,2025-01-07 23:11:04.745864
586,17227,1558,34849,2024-04-01 03:56:24.623976,2025-01-19 23:59:35.797854
587,25660,7281,55662,2020-03-29 03:40:13.296444,2025-02-02 10:34:37.526920
588,20744,648,86042,2020-02-02 22:00:15.770454,2025-01-10 21:26:03.786398
589,32017,7650,46906,2023-11-22 01:18:13.324265,2025-01-28 17:50:42.403631
590,46430,5199,80935,2022-10-11 02:30:40.714932,2025-01-06 15:33:21.164072
591,57272,4164,71784,2024-12-29 19:27:13.363119,2025-02-02 04:06:28.891532
592,38979,6322,42971,2022-12-02 20:01:00.121951,2025-01-24 19:03:46.053653
593,58430,8664,77596,2024-02-14 20:50:57.025084,2025-01-24 09:33:26.574289
594,59756,1280,98115,2022-05-26 20:45:07.944468,2025-01-27 06:15:04.534396
595,56554,5253,80994,2022-08-14 10:51:06.051954,2025-01-26 16:40:36.656112
596,46600,10339,60672,2021-12-24 10:51:40.927865,2025-01-29 18:24:53.269825
597,48726,6529,89931,2020-09-08 11:40:46.336910,2025-01-20 07:50:57.979847
598,56975,4650,40028,2021-07-18 11:20:04.741860,2025-01-23 15:05:36.017287
599,7770,8765,93833,2021-01-18 15:33:52.858170,2025-01-27 21:24:34.266660
600,50378,2583,90170,2021-06-17 14:42:41.794465,2025-01-27 07:27:17.770760
601,10714,3214,64659,2023-06-22 17:48:33.762143,2025-01-27 11:07:14.651796
602,54881,6347,39137,2023-08-22 03:45:55.881502,2025-01-23 20:32:28.110793
603,10827,2804,52316,2022-06-09 00:53:09.927657,2025-01-28 19:33:26.988478
604,52488,220,14484,2024-10-02 12:33:52.716402,2025-01-16 10:07:11.331600
